group,names,scores,logfoldchanges,pvals,pvals_adj
Monocytes,CAPZA2,5.2681327,,1.378186069709157e-07,1.6719573108840034e-06
Monocytes,CD37,5.2286234,,1.7077684853647536e-07,2.0582516908579124e-06
Monocytes,NDUFA2,5.223417,,1.7565123377999022e-07,2.0954008477211788e-06
Monocytes,CD48,5.166087,,2.3904544721044196e-07,2.8076420678729617e-06
Monocytes,LAMTOR5,5.1012897,,3.373466815436359e-07,3.887920504790403e-06
Monocytes,TNFRSF1A,5.0956964,,3.4746128371699747e-07,3.9796186781002686e-06
Monocytes,PRDX1,5.006355,,5.547048433684519e-07,6.275311234180523e-06
Monocytes,APOBEC3B,4.972171,,6.620726037302329e-07,7.399162916839693e-06
Monocytes,BTK,4.9689283,,6.732399990070889e-07,7.478641916681157e-06
Monocytes,ATP5H,4.737883,,2.159623883807645e-06,2.3425567304360572e-05
Monocytes,MYO9B,4.7065554,,2.5193755266429775e-06,2.7168002755144154e-05
Monocytes,NDUFB10,4.683231,,2.823883513501883e-06,3.0274658133124843e-05
Monocytes,SMAP2,4.597221,,4.2816339442084905e-06,4.5375476971956647e-05
Monocytes,CRTAP,4.557117,,5.186057579928477e-06,5.433573964425063e-05
Monocytes,CTD-2006K23.1,4.5349226,,5.76245825538316e-06,6.0033745892240374e-05
Monocytes,IGFBP7,4.532751,,5.822045823338555e-06,6.031377807997919e-05
Monocytes,RER1,4.5167747,,6.278865062046001e-06,6.468283337660797e-05
Monocytes,PSMB8,4.3597794,,1.3019360513622038e-05,0.00013118962178753572
Monocytes,IFIT1,4.353056,,1.3425299771723476e-05,0.0001345448520600983
Monocytes,PARL,4.181066,,2.9014555577294674e-05,0.00028611144644134426
Monocytes,YWHAE,4.177764,,2.943892530974394e-05,0.0002887520120806799
Monocytes,NCKAP1L,4.0250525,,5.6962588208110516e-05,0.0005386616033628502
Monocytes,VPS28,4.0213633,,5.786224249445889e-05,0.000544377424284603
Monocytes,ATP5C1,4.014045,,5.968702108096536e-05,0.0005586947557020311
Monocytes,MBOAT7,3.9922075,,6.546101698178687e-05,0.0006065834940422864
Monocytes,ZNF467,3.952877,,7.721713438288137e-05,0.0007119419790101662
Monocytes,ARAP1,3.9512408,,7.774707873405897e-05,0.0007132617571423121
Monocytes,ADAP2,3.9302068,,8.487281484323684e-05,0.0007747795572818255
Monocytes,PRDX3,3.9178007,,8.936052304156522e-05,0.0008117281009292919
Monocytes,RBM3,3.8607981,,0.00011301726065315308,0.0010166040421678746
Monocytes,PRKCD,3.8379495,,0.00012406601315777686,0.0011105714964220414
Monocytes,RAB34,3.81281,,0.00013739574630035223,0.001223950512936471
Monocytes,RELT,3.8014154,,0.00014387186240520677,0.0012754793955538524
Monocytes,ACTR2,3.7345355,,0.00018806197777306212,0.0016592645311651988
Monocytes,MARCKSL1,3.7259374,,0.00019459063213735688,0.0017005930126127303
Monocytes,CAT,3.690772,,0.00022357449468249902,0.0019265017205351783
Monocytes,SGK1,3.6661978,,0.0002461835628932095,0.0021114534417445503
Monocytes,PTAFR,3.6610806,,0.000251153705064961,0.0021391903864709455
Monocytes,IFIT2,3.6604855,,0.00025173769732331626,0.0021391903864709455
Monocytes,ATP6V0E1,3.6185668,,0.00029623920928301253,0.0025058032198067666
Monocytes,PSMB6,3.5908687,,0.00032957776421885097,0.002775074873148681
Monocytes,LSM6,3.5078042,,0.00045182142428140334,0.003719458510602267
Monocytes,GNS,3.4424417,,0.0005764883362981466,0.004703736690857443
Monocytes,FCGR1B,3.4197416,,0.000626806235403699,0.005091765189799211
Monocytes,TMEM208,3.3827317,,0.0007176872760692597,0.005779106275422336
Monocytes,SELPLG,3.359169,,0.000781772554412292,0.006240643248208946
Monocytes,ZNF106,3.3516123,,0.0008034246479140719,0.006385840736006674
Monocytes,TMEM14C,3.3362906,,0.0008490437955094086,0.006719471068323388
Monocytes,SH3GLB1,3.2987747,,0.0009710780912706782,0.007619863831077151
Monocytes,MID1IP1,3.2910693,,0.0009980734108102284,0.007798505803110429
Monocytes,PFDN2,3.285357,,0.001018531989565388,0.00792478054328513
Monocytes,CORO1C,3.2432,,0.0011819515947036833,0.009125040711660417
Monocytes,ETHE1,3.2430217,,0.0011826923698952494,0.009125040711660417
Monocytes,UBXN1,3.2364764,,0.0012101521974267314,0.009298002716895386
Monocytes,SH3BP1,3.231389,,0.0012319014586732327,0.009425835227358676
Monocytes,MRPL21,3.2136872,,0.0013104231056104807,0.00998520746589143
Monocytes,ALKBH7,3.1831033,,0.0014570557218097694,0.011011519471382026
Monocytes,NRGN,3.1720955,,0.0015134318702809675,0.011344586865032945
Monocytes,CMTM7,3.134074,,0.0017239737978924552,0.0128704764506627
Monocytes,PCMT1,3.1031034,,0.0019150275089887161,0.014068967038148177
Monocytes,CTNNBIP1,3.0934343,,0.0019785434097497417,0.014477912887216365
Monocytes,TPD52L2,3.08561,,0.0020313517408533576,0.014805583439263206
Monocytes,GALK1,3.0713294,,0.0021310787906834773,0.015356546695114982
Monocytes,PRKACA,3.0712104,,0.002131928391512709,0.015356546695114982
Monocytes,SMARCD3,3.0679677,,0.0021551998979005677,0.01546376891723209
Monocytes,MLX,3.058358,,0.002225534776319035,0.01590653537803217
Monocytes,TNNI2,3.0309575,,0.0024377953543495592,0.017356349935986823
Monocytes,RNF213,3.0124228,,0.0025917139317459454,0.018310806475630357
Monocytes,DRAM2,2.966547,,0.003011643952797019,0.021115861022652862
Monocytes,C1orf86,2.957949,,0.003096934252360887,0.021631616520278316
Monocytes,CORO1B,2.936201,,0.0033225889363306086,0.022984462022416514
Monocytes,NUMB,2.9242413,,0.0034529705759819866,0.023670177479965738
Monocytes,EPN1,2.9092765,,0.0036226626635908186,0.024559521881108347
Monocytes,FERMT3,2.9059741,,0.0036611164611190117,0.02472929946631303
Monocytes,IDH2,2.9028802,,0.0036974816451839786,0.024883781582916997
Monocytes,CAPZB,2.8740218,,0.004052810225636019,0.02707747121765514
Monocytes,RASGRP4,2.871255,,0.004088456432111841,0.02721701682604417
Monocytes,SKAP2,2.8497748,,0.004375019029970125,0.029019910400233495
Monocytes,GSN,2.840671,,0.00450187207497942,0.02975430862459516
Monocytes,GUSB,2.794944,,0.005190870570604523,0.03418559047212407
Monocytes,AP003733.1,2.7911954,,0.00525137600658017,0.03446098703250474
Monocytes,TGOLN2,2.785394,,0.005346272041481982,0.03483577966251864
Monocytes,IFI44,2.7684062,,0.005633119132276808,0.03644726905234538
Monocytes,PLCB2,2.7536497,,0.0058934789593109455,0.037866115682820146
Monocytes,FAM127A,2.7213106,,0.006502362685730833,0.041545172711881864
Monocytes,LAIR1,2.7208643,,0.006511146916341572,0.041545172711881864
Monocytes,MRPL51,2.7070599,,0.0067881992000421955,0.043163583878888995
Monocytes,ZNF593,2.6962605,,0.007012282088802462,0.04443521708505752
Monocytes,MPST,2.6931663,,0.007077695009616534,0.04469612875935921
Monocytes,PPIF,2.665855,,0.007679279606923715,0.04816527753458276
Monocytes,IRF8,2.6607974,,0.007795584849799819,0.04872901173908769
Monocytes,TMEM141,2.620604,,0.008777415416321188,0.05433764065101714
Monocytes,MFSD1,2.6204553,,0.008781245614969147,0.05433764065101714
Monocytes,PARVB,2.6119466,,0.009002834199195479,0.05552249586393466
Monocytes,RGS18,2.6080492,,0.009105988217289357,0.055940870220775374
Monocytes,DNTTIP1,2.6070971,,0.009131345952523528,0.055940870220775374
Monocytes,DOK3,2.592073,,0.00953995463947241,0.05807842442058456
Monocytes,CNIH4,2.591954,,0.009543255205768503,0.05807842442058456
Monocytes,DNAJC7,2.5880268,,0.009652746717958592,0.05855152943393303
Monocytes,ARPC4,2.5779412,,0.0099390888495498,0.06009075356908142
Monocytes,ARHGDIA,2.5688672,,0.01020315319335987,0.06128538921353615
Monocytes,RAB7A,2.555509,,0.010603258021598365,0.06348184347995904
Monocytes,CDV3,2.5060036,,0.01221043400373944,0.0723988434176705
Monocytes,MTIF3,2.480061,,0.013135992234749481,0.07738904051398736
Monocytes,HDLBP,2.457004,,0.014010110762346031,0.08175520330938633
Monocytes,LTB4R,2.436357,,0.014836036016446607,0.08630173632279982
Monocytes,RARA,2.4325488,,0.014992969064563,0.08694036149388105
Monocytes,DESI1,2.3457656,,0.018988044361852925,0.10707631132494433
Monocytes,IER3,2.2519314,,0.02432660680009313,0.1331105725203909
Monocytes,CXCL2,2.2504737,,0.02441889633653607,0.13322025101944532
Monocytes,PRDX4,2.2468739,,0.024648095776731615,0.13368998766448684
Monocytes,COLGALT1,2.246844,,0.024649997725556143,0.13368998766448684
Monocytes,TRIM8,2.2333965,,0.025522800331761162,0.13761416319230288
Monocytes,CCDC124,2.2302728,,0.025729338530866036,0.13792122165964235
Monocytes,NAT9,2.216855,,0.026632991183400154,0.14235140794837647
Monocytes,POLR3K,2.214951,,0.026763421203050572,0.1426351118451597
Monocytes,CD93,2.2099826,,0.027106362543871942,0.14404649144351547
Monocytes,NKIRAS2,2.2054012,,0.02742596271281583,0.14493171435208863
Monocytes,TBCB,2.1974576,,0.02798778169610336,0.14703552549177948
Monocytes,CSRNP1,2.1945717,,0.028194330879558267,0.14769984699404956
Monocytes,QSOX1,2.1873424,,0.028717544508067534,0.15001459510729895
Monocytes,SMPDL3A,2.1661894,,0.030296713088981967,0.15649058525513374
Monocytes,KCNK6,2.1451557,,0.03194040864661961,0.16225375632056904
Monocytes,GMPR,2.1347427,,0.03278202522400373,0.16607157833259034
Monocytes,PLA2G7,2.130786,,0.033106781837563874,0.16681749296695705
Monocytes,SLC39A1,2.1292388,,0.03323450104103447,0.16681749296695705
Monocytes,FAM32A,2.1052895,,0.03526611989993583,0.1752849733031851
Monocytes,ARL4A,2.093389,,0.036314433902426814,0.17981646714972738
Monocytes,PLAGL2,2.0777402,,0.03773329809030424,0.185053727868407
Monocytes,SIK1,2.0724444,,0.03822400636763126,0.18646843317966147
Monocytes,YIPF3,2.05507,,0.03987224328235904,0.19399582219701864
Monocytes,PHACTR1,2.0479894,,0.040561047381655516,0.19682781939940203
Monocytes,IFT20,2.022939,,0.04307942819452816,0.2079540984049998
Monocytes,MAP3K8,2.017108,,0.04368425251890955,0.21032313745396658
Monocytes,MED28,2.0122287,,0.04419582622808613,0.21103532578611445
Monocytes,NCOA4,2.0072305,,0.04472511114909807,0.21201312328775537
Monocytes,CDC42EP3,2.004672,,0.04499811726829353,0.2122161847640237
Monocytes,DNAJA1,1.9882199,,0.046787381826462165,0.2184200812354335
Monocytes,MRPL40,1.9852448,,0.047117247380146936,0.21940455598230038
Monocytes,BCL2A1,1.97626,,0.04812533801454566,0.2235343156141617
Monocytes,MTCH2,1.9735229,,0.04843601627497995,0.22441209550518348
Monocytes,RP11-139H15.1,1.9696553,,0.0488778885773766,0.22485931028130932
Monocytes,GLB1,1.9694768,,0.04889836411215023,0.22485931028130932
Monocytes,RBCK1,1.9496925,,0.05121278288863965,0.23317622628802842
Monocytes,RTFDC1,1.9443076,,0.051858371410602705,0.23553408098805761
Monocytes,EIF2AK4,1.9421358,,0.05212066678386465,0.23614375810674795
Monocytes,SUMO3,1.9179484,,0.0551175643340225,0.24850070570155863
Monocytes,CCDC69,1.9158955,,0.05537839688927704,0.2490677167410411
Monocytes,C1QA,1.9098263,,0.05615557698687344,0.25194862278295527
Monocytes,SNAPIN,1.8900123,,0.058756319260327504,0.26266049786422635
Monocytes,CTNNBL1,1.8894768,,0.058827974847031166,0.26266049786422635
Monocytes,DENND5A,1.8872752,,0.059123321629382004,0.2627070002038082
Monocytes,FOSL2,1.8850737,,0.05941989811692961,0.2632739392046292
Monocytes,RAB1B,1.8743336,,0.060884463512749676,0.26794976304895085
Monocytes,VPS25,1.8473495,,0.06469649683987988,0.2827022278974846
Monocytes,EREG,1.8398523,,0.06578992046484274,0.28612408805936324
Monocytes,POLR2E,1.8350624,,0.06649643820345413,0.2885163106992222
Monocytes,APH1B,1.8297073,,0.06729372066047497,0.2906080114705289
Monocytes,DDT,1.8252745,,0.0679596298533169,0.29137488335352457
Monocytes,MARCH2,1.8017415,,0.0715860880076988,0.3024073336538392
Monocytes,NUDT1,1.800254,,0.07182054996008035,0.3024073336538392
Monocytes,SNX17,1.7929353,,0.07298328109933987,0.3061655003747538
Monocytes,CYP27A1,1.7890974,,0.07359913549007918,0.30705159693146156
Monocytes,TMEM91,1.7744898,,0.07598218404772829,0.31485651097530554
Monocytes,AP3S1,1.7709494,,0.07656912477945549,0.31586905166289914
Monocytes,LAT2,1.7674983,,0.07714482168316265,0.31753359639230344
Monocytes,MIS18BP1,1.7536343,,0.07949318074189567,0.32430403824791065
Monocytes,OASL,1.7486659,,0.08034877733542288,0.3265177747079831
Monocytes,GBGT1,1.748428,,0.08038995103981797,0.3265177747079831
Monocytes,SLC25A11,1.7395027,,0.08194637823779337,0.33210795927580433
Monocytes,HDGF,1.7290007,,0.08380897955360607,0.335964691949673
Monocytes,SMIM12,1.7218307,,0.0851001934354856,0.3404007737419424
Monocytes,KLF11,1.7019571,,0.08876340700917243,0.35428511369029
Monocytes,CHN2,1.696483,,0.08979445417898459,0.35608811506676896
Monocytes,RAB2A,1.6933591,,0.09038713080737006,0.3576692472291639
Monocytes,MVB12A,1.6893725,,0.09114806613089878,0.3599079956003798
Monocytes,SNCA,1.6841661,,0.09214957118548521,0.36308506253426226
Monocytes,TRAPPC3,1.6799712,,0.0929629119893344,0.365508762704334
Monocytes,C17orf62,1.6738425,,0.0941615451126796,0.36779833656944005
Monocytes,CD163,1.6714625,,0.09463036108729032,0.36779833656944005
Monocytes,CPQ,1.6647983,,0.09595300282480831,0.3717170949767784
Monocytes,COA6,1.6577771,,0.09736246503575892,0.37638655246528185
Monocytes,ABHD5,1.644419,,0.10008968994959445,0.3845112255563587
Monocytes,SPNS1,1.6381415,,0.10139217197745885,0.3887051250029816
Monocytes,MPV17,1.6302576,,0.1030470731371081,0.39207818990881255
Monocytes,HLA-DQB1,1.6227306,,0.10464700828479649,0.3962404174069091
Monocytes,NCOR2,1.6164234,,0.10600279968607099,0.3992159054686983
Monocytes,PICALM,1.6115443,,0.10706114568521195,0.400447774124809
Monocytes,PQBP1,1.6082419,,0.10778220364364648,0.4023287115766884
Monocytes,VTI1B,1.5856313,,0.1128229764777868,0.41860275377271405
Monocytes,SURF1,1.5798894,,0.1141322053977229,0.42176309970621445
Monocytes,GYG1,1.5766762,,0.11487003288121296,0.42364068126591337
Monocytes,MRPL41,1.5655792,,0.11744716187120134,0.4314194551603492
Monocytes,EIF5,1.5605811,,0.11862263055431839,0.43423954077958044
Monocytes,PRKCB,1.558558,,0.11910102992266124,0.4348956419354204
Monocytes,CLEC10A,1.5448132,,0.12239147605091773,0.4424429853794765
Monocytes,LMAN2,1.5421058,,0.1230478908440843,0.44316466936814736
Monocytes,SIVA1,1.5323474,,0.1254367056859368,0.4473990044194728
Monocytes,MANBA,1.5236603,,0.12759360415085705,0.4533911950955859
Monocytes,SNX5,1.5057502,,0.1321313027755576,0.4672757059838825
Monocytes,PPBP,1.505185,,0.13227652848350688,0.4672757059838825
Monocytes,TMEM199,1.4936119,,0.13527709077262992,0.4760514415739114
Monocytes,RALBP1,1.4900715,,0.136205427742749,0.4784053500145317
Monocytes,BACH1,1.4857577,,0.137343232747838,0.48092597052520447
Monocytes,GMPR2,1.4842106,,0.13775305411932745,0.48092597052520447
Monocytes,FRAT1,1.4791529,,0.139099435393566,0.48214165200326264
Monocytes,SIGLEC14,1.4771894,,0.13962487033904009,0.4830548985087991
Monocytes,PMF1,1.4738573,,0.14052001139056178,0.48524138764830693
Monocytes,MRP63,1.4699302,,0.1415806575019123,0.4861726860959521
Monocytes,CTD-2267D19.2,1.4594282,,0.1444473014307665,0.4905355871792513
Monocytes,HBEGF,1.4574944,,0.14497996995573545,0.4914394569823092
Monocytes,LYPLA1,1.4481525,,0.14757438280270746,0.49840139539962003
Monocytes,OTUB1,1.4342887,,0.15148989840078464,0.5098133818116662
Monocytes,DCP2,1.4326524,,0.15195720282112576,0.5098133818116662
Monocytes,CHIC2,1.4143258,,0.1572662474399323,0.5244104164181468
Monocytes,CD9,1.4037048,,0.16040677099541867,0.5305683754866115
Monocytes,PSMD7,1.4012355,,0.16114366649700873,0.5305683754866115
Monocytes,MLTK,1.400224,,0.16144626449489086,0.5305683754866115
Monocytes,RFXANK,1.3998075,,0.16157098831461747,0.5305683754866115
Monocytes,TMBIM4-1,1.3972191,,0.16234768909484265,0.5307963451966132
Monocytes,FAM96B,1.385884,,0.16578231392792808,0.5387399289453895
Monocytes,EIF1B,1.3853486,,0.16594592171419809,0.5387399289453895
Monocytes,MAT2A,1.3528606,,0.17610017004678657,0.5657294661433352
Monocytes,STK32C,1.3508673,,0.17673794864044978,0.5667909170312859
Monocytes,ANAPC13,1.3483385,,0.17754954571722747,0.5684051428864019
Monocytes,MICU1,1.3429238,,0.1792966457903198,0.571423198008986
Monocytes,DDX46,1.342537,,0.17942192605596685,0.571423198008986
Monocytes,BABAM1,1.3371224,,0.18118268869332455,0.5735019067023978
Monocytes,LAMP2,1.3349209,,0.18190225945607852,0.573933527200565
Monocytes,GID8,1.3343853,,0.1820776103103745,0.573933527200565
Monocytes,DICER1,1.3190042,,0.18716773406133824,0.5869682000154893
Monocytes,ACTN4,1.313411,,0.18904450550586316,0.5918473143511234
Monocytes,TPTEP1,1.2980893,,0.1942566601297655,0.604062868936404
Monocytes,GSTZ1,1.2957093,,0.19507568911278583,0.6048249682904047
Monocytes,RIT1,1.2926449,,0.1961339145265335,0.6058139671472826
Monocytes,SMIM7,1.2914251,,0.19655631819395925,0.605930059410225
Monocytes,SMARCA4,1.2895806,,0.19719633998740704,0.605930059410225
Monocytes,GPS1,1.2887475,,0.19748588161905922,0.605930059410225
Monocytes,GPR35,1.2777396,,0.20134122632625095,0.6167329258232671
Monocytes,C12orf10,1.2751812,,0.20224514408620775,0.6175146917834096
Monocytes,TLE4,1.2751216,,0.2022662005624617,0.6175146917834096
Monocytes,TCEA2,1.2669996,,0.2051554222386479,0.6253001629885401
Monocytes,SND1,1.263132,,0.20654173879299464,0.6278867402030793
Monocytes,SPPL2A,1.2611982,,0.20723744222450546,0.6278867402030793
Monocytes,TMEM55A,1.2578067,,0.20846170246639562,0.6294730966191074
Monocytes,CWC15,1.2565571,,0.20891406460460615,0.6294730966191074
Monocytes,COQ7,1.2414734,,0.21443091983766804,0.6429440913506664
Monocytes,SAMD9L,1.2307631,,0.2184114842191841,0.650979092957447
Monocytes,HAVCR2,1.2248427,,0.22063450464816348,0.6562097202761507
Monocytes,CELF1,1.2174348,,0.22343886475217845,0.6624136119019567
Monocytes,PUM1,1.2122581,,0.22541361350862188,0.6653626825603832
Monocytes,REEP3,1.2069029,,0.22746953908400913,0.6689853749137366
Monocytes,CORO7,1.2028271,,0.22904325972975215,0.6704059856216873
Monocytes,GLTP,1.198067,,0.2308909733304817,0.6737093527871962
Monocytes,LRRK2,1.1980371,,0.23090255475136012,0.6737093527871962
Monocytes,MDP1,1.1968174,,0.23137774847902715,0.6740293336419053
Monocytes,CTBP2,1.1845005,,0.23621499411322844,0.6858803740877859
Monocytes,DNAJC15,1.182894,,0.2368511737729393,0.6858803740877859
Monocytes,HCCS,1.1757537,,0.23969328902350528,0.6889431536806222
Monocytes,NFKBIL1,1.1741769,,0.24032415071232804,0.6892033186835659
Monocytes,GRSF1,1.1685243,,0.2425953423140247,0.691468071876802
Monocytes,TIMMDC1,1.1671855,,0.24313545968356187,0.691468071876802
Monocytes,ITPA,1.1583197,,0.24673357075916114,0.6999641607382971
Monocytes,CEACAM4,1.1557612,,0.24777885335473993,0.7007733214511356
Monocytes,ZMAT5,1.1408857,,0.25391746654538006,0.7159385448160258
Monocytes,LRRC59,1.1374346,,0.2553566250369854,0.7188971245316047
Monocytes,PLEKHB2,1.134757,,0.25647711275955676,0.7209509084277784
Monocytes,HAGH,1.1326448,,0.25736345887768375,0.7223412757541078
Monocytes,EAF2,1.1151215,,0.26479835123268924,0.7387112854358229
Monocytes,PLD4,1.106226,,0.26862870608739475,0.7458177777606324
Monocytes,PITPNM1,1.1054525,,0.26896356952864453,0.7458177777606324
Monocytes,ECHS1,1.0860549,,0.2774546887724091,0.7632433554900747
Monocytes,NABP1,1.0856087,,0.2776521616692279,0.7632433554900747
Monocytes,HLA-DQA1,1.0854301,,0.2777311776213883,0.7632433554900747
Monocytes,NFIC,1.0675796,,0.28571016547216455,0.7793632324418217
Monocytes,NDUFA10,1.0662706,,0.28630132831370547,0.7798222295575671
Monocytes,RABIF,1.0627005,,0.2879177878215826,0.7806424956085681
Monocytes,GAS2L1,1.0618675,,0.2882958457209517,0.7806424956085681
Monocytes,RNF187,1.0582974,,0.28991988371109023,0.7838889524387836
Monocytes,PCYT1A,1.0538348,,0.2919585765319729,0.7882454101390307
Monocytes,WDR45,1.0408932,,0.2979251470023646,0.8008366925253066
Monocytes,GABARAPL2,1.0316703,,0.30222656112961277,0.8088617978563221
Monocytes,LINC01003,1.0272375,,0.30430864628022214,0.8132538315083038
Monocytes,UBE2D4,1.0137603,,0.3106971151301622,0.8255410378962811
Monocytes,TAF6L,1.0058764,,0.3144750386327443,0.8320206096526495
Monocytes,SNX20,1.0018302,,0.31642557687680695,0.8359437876229685
Monocytes,INO80C,0.99483883,,0.3198146646579877,0.8390237883369601
Monocytes,LYPD2,0.994095,,0.32017659800869713,0.8390237883369601
Monocytes,CSRP1,0.993857,,0.32029247322033705,0.8390237883369601
Monocytes,UBE2E1,0.99379754,,0.3203214463065184,0.8390237883369601
Monocytes,TMEM167B,0.9870441,,0.3236210240430728,0.8464640685608883
Monocytes,RELB,0.965683,,0.33420283964735165,0.8655478038057814
Monocytes,TNFSF12,0.9594948,,0.33730953785272144,0.8723685663399976
Monocytes,C10orf32,0.9532769,,0.3404498066326149,0.8792569235721875
Monocytes,DTYMK,0.9457797,,0.3442609837990954,0.8858091534936362
Monocytes,ARSD,0.940603,,0.3469083399035501,0.8909456528999252
Monocytes,PKN2,0.93935347,,0.34754929317708205,0.8913503430021409
Monocytes,C1QB,0.9341768,,0.3502126889251619,0.8969336088583313
Monocytes,FYB,0.92944646,,0.3526577713555804,0.8970060000917789
Monocytes,ARF6,0.9187659,,0.3582180421538884,0.9045151327762501
Monocytes,NKAP,0.91799235,,0.358622866363868,0.9045151327762501
Monocytes,PELI1,0.915404,,0.35997956123012465,0.9055966042405864
Monocytes,FADS1,0.90576476,,0.3650603783421432,0.9133187289366037
Monocytes,RABL6,0.9024624,,0.36681127957412407,0.9133187289366037
Monocytes,GFER,0.90213513,,0.36698507696807103,0.9133187289366037
Monocytes,SLC6A6,0.9016294,,0.36725377387915026,0.9133187289366037
Monocytes,ECSIT,0.90159965,,0.36726958339658167,0.9133187289366037
Monocytes,ISOC2,0.89130586,,0.3727651152100472,0.9189557118279773
